acct,permit_id,status,issue_date,permit_type,description
1369920010009,1497318,C,2016-06-24,10,New Dwelling - permit
1369920010010,1518878,C,2016-12-22,10,New Dwelling - permit
1369920010011,1491580,C,2016-05-06,10,New Dwelling - permit
1369920010012,1,C,2017-01-17,09,New Dwelling - no permit
1369920010013,1,C,1899-12-30,09,New Dwelling - no permit
1369920010014,1497319,C,2016-06-24,10,New Dwelling - permit
1369920010014,1534998,C,2017-04-12,10,New Dwelling - permit
1369920010015,1491585,C,2016-05-06,10,New Dwelling - permit
1369920010016,1,C,1899-12-30,09,New Dwelling - no permit
1369920010017,1,C,1899-12-30,09,New Dwelling - no permit
1369920010018,1,C,1899-12-30,09,New Dwelling - no permit
1369920010019,1488035,C,2016-03-18,10,New Dwelling - permit
1369920010020,1,C,2017-01-27,09,New Dwelling - no permit
1369920010021,1,C,1899-12-30,09,New Dwelling - no permit
1369920010022,1491587,C,2016-05-06,10,New Dwelling - permit
1369920010023,1668418,C,2018-06-18,10,New Dwelling - permit
1369920010024,1678443,C,2018-08-13,10,New Dwelling - permit
1369920010025,1511854,C,2016-10-24,10,New Dwelling - permit
1369920010026,1,C,2016-01-29,10,New Dwelling - permit
1369920010027,1488026,C,2016-03-18,10,New Dwelling - permit
1369920010028,1,C,1899-12-30,09,New Dwelling - no permit
1369920010028,1531602,C,2017-03-30,10,New Dwelling - permit
1369920010029,1491583,C,2016-05-06,10,New Dwelling - permit
1369920010030,1492713,C,2016-05-27,10,New Dwelling - permit
1369920010030,1976592,C,2024-04-17,11,Additions or Remodeling
1369920010031,1500034,C,2016-07-01,10,New Dwelling - permit
1369920010032,1,C,1899-12-30,09,New Dwelling - no permit
1369920010033,1,C,1899-12-30,09,New Dwelling - no permit
1369920020001,1518879,C,2016-12-22,10,New Dwelling - permit
1369920020002,1501378,C,2016-07-29,10,New Dwelling - permit
1369920020003,1,C,1899-12-30,09,New Dwelling - no permit
1369920020003,1538897,C,2017-05-08,10,New Dwelling - permit
1369920020004,1496399,C,2016-06-10,10,New Dwelling - permit
1369920020005,1665137,C,2018-05-18,10,New Dwelling - permit
1369920020006,1668419,C,2018-06-11,10,New Dwelling - permit
1369920020007,1,C,1899-12-30,09,New Dwelling - no permit
1369920020007,1531603,C,2017-03-03,10,New Dwelling - permit
1369920020008,1508618,C,2016-09-23,10,New Dwelling - permit
1369920020009,1500884,C,2016-07-20,10,New Dwelling - permit
1369920020010,1665138,C,2018-05-18,10,New Dwelling - permit
1369920030001,1527944,C,2017-02-21,10,New Dwelling - permit
1369920030002,1561508,C,2017-10-20,10,New Dwelling - permit
1369920030003,1501363,C,2016-07-29,10,New Dwelling - permit
1369920030004,1,C,1899-12-30,09,New Dwelling - no permit
1369920030004,1527945,C,2017-02-21,10,New Dwelling - permit
1369920030005,1485346,C,2016-04-22,10,New Dwelling - permit
1369920030006,1668420,C,2018-06-15,10,New Dwelling - permit
1369920030007,1492318,C,2016-05-20,10,New Dwelling - permit
1369920030008,1500624,C,2016-07-15,10,New Dwelling - permit
1369920030009,1672821,C,2018-07-18,10,New Dwelling - permit
1369920030010,1515344,C,2016-11-22,10,New Dwelling - permit
1369920030011,1485351,C,2016-04-22,10,New Dwelling - permit
1369920030012,1485578,C,2016-04-29,10,New Dwelling - permit
1369920030013,1668421,C,2018-06-05,10,New Dwelling - permit
1369920030014,1515345,C,2016-11-22,10,New Dwelling - permit
1369920030014,1546164,C,2017-07-17,10,New Dwelling - permit
1369920030015,1,C,2017-01-27,09,New Dwelling - no permit
1369920030016,1,C,2017-01-23,09,New Dwelling - no permit
1369920030017,1491584,C,2016-05-06,10,New Dwelling - permit
1369920030018,1491586,C,2016-05-06,10,New Dwelling - permit
1369920030019,1,C,2016-01-29,10,New Dwelling - permit
1369920030020,1,C,2016-02-26,10,New Dwelling - permit
1369920030021,1,C,2017-01-27,09,New Dwelling - no permit
1369920030022,1,C,1899-12-30,09,New Dwelling - no permit
1369920030023,1,C,1899-12-30,09,New Dwelling - no permit
1369920030024,1561509,C,2017-10-20,10,New Dwelling - permit
1369920030025,1672822,C,2018-07-18,10,New Dwelling - permit
1369930010001,2052013,I,2025-10-15,32,"Paving, Parking Lot, Slab"
1374050010001,2,C,2015-02-24,30,New Building
1374220010001,1,C,2015-09-17,30,New Building
1374220010001,2,C,2016-07-15,31,"Addtns, Remodels, Lease Space"
1374220010001,3,C,2015-10-05,31,"Addtns, Remodels, Lease Space"
1374220010001,4,C,2015-10-05,31,"Addtns, Remodels, Lease Space"
1374220010001,5,C,2015-08-31,30,New Building
1374220010001,6,C,2024-03-01,35,Fire Reports
1374220010001,7,C,2019-12-13,35,Fire Reports
1374290010001,1542046,C,2017-06-07,10,New Dwelling - permit
1374290010002,1535201,C,2017-04-17,10,New Dwelling - permit
1374290010003,1539095,C,2017-05-12,10,New Dwelling - permit
1374290010004,1535202,C,2017-04-17,10,New Dwelling - permit
1374290010006,1,C,2016-05-03,10,New Dwelling - permit
1374290010007,1,C,2016-05-03,10,New Dwelling - permit
1374290010008,1,C,2016-05-03,10,New Dwelling - permit
1374290010009,1528115,C,2017-02-27,10,New Dwelling - permit
1374290010010,1528116,C,2017-02-27,10,New Dwelling - permit
1374290010011,1528117,C,2017-02-27,10,New Dwelling - permit
1374290010012,1528118,C,2017-02-27,10,New Dwelling - permit
1374290010013,1,C,2016-05-03,10,New Dwelling - permit
1374290010014,1,C,2016-05-03,10,New Dwelling - permit
1374290010015,1,C,2016-09-01,10,New Dwelling - permit
1374290010016,1508964,C,2016-09-01,10,New Dwelling - permit
1374290010017,1,C,2017-07-05,10,New Dwelling - permit
1374290010018,1539096,C,2017-05-12,10,New Dwelling - permit
1374290010019,1542047,C,2017-06-07,10,New Dwelling - permit
1374290010020,1539097,C,2017-05-12,10,New Dwelling - permit
1374290010021,1528119,C,2017-02-03,10,New Dwelling - permit
1374290010022,1,C,2016-08-18,10,New Dwelling - permit
1374290010023,1514674,C,2016-11-08,10,New Dwelling - permit
1374290010024,1508962,C,2016-09-30,10,New Dwelling - permit
1374290010025,1,C,2017-07-05,10,New Dwelling - permit
1374290010026,1535203,C,2017-04-17,10,New Dwelling - permit
1374290010027,1542048,C,2017-06-07,10,New Dwelling - permit
1374290010028,1542049,C,2017-06-07,10,New Dwelling - permit
1374290010029,1508453,C,2016-09-20,10,New Dwelling - permit
1374290020001,1508567,C,2016-09-22,10,New Dwelling - permit
1374290020002,1,C,2016-09-09,10,New Dwelling - permit
1374290020003,1514675,C,2016-11-08,10,New Dwelling - permit
1374290020004,1549531,C,2017-08-14,10,New Dwelling - permit
1374290020005,1555689,C,2017-09-15,10,New Dwelling - permit
1374290020006,1549532,C,2017-08-14,10,New Dwelling - permit
1374290020007,1546273,C,2017-07-05,10,New Dwelling - permit
1374290020008,1514676,C,2016-11-08,10,New Dwelling - permit
1374290020009,1514677,C,2016-11-08,10,New Dwelling - permit
1374290020010,1524755,C,2017-01-30,10,New Dwelling - permit
1374290020011,1518717,C,2016-12-20,10,New Dwelling - permit
1374290030001,1524756,C,2017-01-06,10,New Dwelling - permit
1374290030002,1508518,C,2016-09-21,10,New Dwelling - permit
1374290030003,1518870,C,2016-12-22,10,New Dwelling - permit
1374290030004,1539098,C,2017-05-12,10,New Dwelling - permit
1374290030005,1539099,C,2017-05-12,10,New Dwelling - permit
1374290030006,1535204,C,2017-04-17,10,New Dwelling - permit
1374290030007,1546274,C,2017-07-28,10,New Dwelling - permit
1374290030008,1,C,2016-08-19,10,New Dwelling - permit
1374290030009,1,C,2016-09-01,10,New Dwelling - permit
1374290030010,1,C,2016-09-01,10,New Dwelling - permit
1374290030011,1514559,C,2016-11-04,10,New Dwelling - permit
1374290030012,1561579,C,2017-10-12,10,New Dwelling - permit
1374290030013,1561580,C,2017-10-12,10,New Dwelling - permit
1374290030014,1561581,C,2017-10-12,10,New Dwelling - permit
1374290030015,1549533,C,2017-08-14,10,New Dwelling - permit
1374290030016,1,C,2016-09-30,10,New Dwelling - permit
1374290030017,1508964,C,2016-09-30,10,New Dwelling - permit
1374290030018,1508965,C,2016-09-30,10,New Dwelling - permit
1374290030019,1508966,C,2016-09-30,10,New Dwelling - permit
1374290030020,1561582,C,2017-10-12,10,New Dwelling - permit
1374290030021,1555690,C,2017-09-15,10,New Dwelling - permit
1374290030022,1539100,C,2017-05-12,10,New Dwelling - permit
1374290030023,1561583,C,2017-10-12,10,New Dwelling - permit
1374290030024,1518871,C,2016-12-22,10,New Dwelling - permit
1374290030025,1511451,C,2016-10-13,10,New Dwelling - permit
1374290030026,1,C,2016-09-09,10,New Dwelling - permit
1374290030027,1518187,C,2016-12-12,10,New Dwelling - permit
1374290030028,1546275,C,2017-07-28,10,New Dwelling - permit
1374290030029,1555691,C,2017-09-15,10,New Dwelling - permit
1374290030030,1555692,C,2017-09-15,10,New Dwelling - permit
1374290030031,1546276,C,2017-07-28,10,New Dwelling - permit
1374290030032,1514558,C,2016-11-04,10,New Dwelling - permit
1374290030033,1518188,C,2016-12-12,10,New Dwelling - permit
1374290030034,1518189,C,2016-12-12,10,New Dwelling - permit
1374290030035,1518190,C,2016-12-12,10,New Dwelling - permit
1374290030036,1546277,C,2017-07-05,10,New Dwelling - permit
1374290030037,1546278,C,2017-07-05,10,New Dwelling - permit
1374290030038,1546279,C,2017-07-05,10,New Dwelling - permit
1374290030039,1546280,C,2017-07-05,10,New Dwelling - permit
1374650010001,1517835,C,2016-12-02,10,New Dwelling - permit
1374650010002,1507410,C,2016-08-05,10,New Dwelling - permit
1374650010003,1528125,C,2017-02-27,10,New Dwelling - permit
1374650010004,1,C,2017-01-06,10,New Dwelling - permit
1374650010005,1,C,2017-01-05,10,New Dwelling - permit
1374650010006,1,C,2017-01-05,10,New Dwelling - permit
1374650010007,1,C,2017-01-05,10,New Dwelling - permit
1374650010008,1,C,2017-01-05,10,New Dwelling - permit
1374650010009,1528126,C,2017-02-27,10,New Dwelling - permit
1374650010010,1528127,C,2017-02-27,10,New Dwelling - permit
1374650010011,1507411,C,2016-08-05,10,New Dwelling - permit
1374650010012,1507412,C,2016-08-05,10,New Dwelling - permit
1374650010013,1,C,2017-01-09,10,New Dwelling - permit
1374650010014,1515195,C,2016-11-18,10,New Dwelling - permit
1374650010015,1507424,C,2016-08-26,10,New Dwelling - permit
1374650010016,1,C,2017-01-09,10,New Dwelling - permit
1374650010016,2,C,2016-05-12,10,New Dwelling - permit
1374650010017,1561587,C,2017-10-12,10,New Dwelling - permit
1374650010018,1518721,C,2016-12-20,10,New Dwelling - permit
1374650010019,1507413,C,2016-08-05,10,New Dwelling - permit
1374650010020,1,C,2016-06-16,10,New Dwelling - permit
1374650010021,1,C,2016-06-09,10,New Dwelling - permit
1374650010023,1507426,C,2016-08-26,10,New Dwelling - permit
1374650010024,1507421,C,2016-08-12,10,New Dwelling - permit
1374650010025,1,C,2016-06-16,10,New Dwelling - permit
1374650010026,1511406,C,2016-10-12,10,New Dwelling - permit
1374650010027,1507414,C,2016-08-05,10,New Dwelling - permit
1374650010028,1,C,1899-12-30,09,New Dwelling - no permit
1374650010029,2,C,2016-05-18,10,New Dwelling - permit
1374650010030,1,C,1899-12-30,09,New Dwelling - no permit
1374650010031,1,C,2016-03-15,10,New Dwelling - permit
1374650010032,1508006,C,2016-09-09,10,New Dwelling - permit
1374650010033,1511407,C,2016-10-12,10,New Dwelling - permit
1374650010034,1507415,C,2016-08-05,10,New Dwelling - permit
1374650010035,1511408,C,2016-10-12,10,New Dwelling - permit
1374650010036,1511409,C,2016-10-12,10,New Dwelling - permit
1374650010037,1,C,2016-03-15,10,New Dwelling - permit
1374650010038,1,C,2016-03-15,10,New Dwelling - permit
1374650010039,1,C,2016-03-15,10,New Dwelling - permit
1374650010040,1,C,2016-03-15,10,New Dwelling - permit
1374650010041,1,C,2016-06-16,10,New Dwelling - permit
1374650010042,1,C,2016-06-16,10,New Dwelling - permit
1374650010043,1511414,C,2016-10-12,10,New Dwelling - permit
1374650020001,1696921,C,2018-12-26,10,New Dwelling - permit
1374650020002,1,C,2016-07-29,10,New Dwelling - permit
1374650020003,1,C,1899-12-30,09,New Dwelling - no permit
1374650020004,1507409,C,2016-08-03,10,New Dwelling - permit
1374650020005,1,C,2016-05-09,10,New Dwelling - permit
1374650020006,1,C,2016-05-09,10,New Dwelling - permit
1374650020007,1,C,2017-01-17,09,New Dwelling - no permit
1374650020007,2,C,2016-05-09,10,New Dwelling - permit
1374650020008,1,C,2016-05-09,10,New Dwelling - permit
1374650020009,1,C,1899-12-30,09,New Dwelling - no permit
1374650020010,1,C,1899-12-30,09,New Dwelling - no permit
1374650020011,1,C,1899-12-30,09,New Dwelling - no permit
1374650020012,1518183,C,2016-12-12,10,New Dwelling - permit
1374650020013,1,C,2016-05-09,10,New Dwelling - permit
1374650020014,1,C,2016-05-09,10,New Dwelling - permit
1374650020015,1,C,1899-12-30,09,New Dwelling - no permit
1374650020016,1,C,1899-12-30,09,New Dwelling - no permit
1374650020017,1,C,2016-06-01,10,New Dwelling - permit
1374650020018,1,C,1899-12-30,09,New Dwelling - no permit
1374650020019,1,C,2016-03-15,10,New Dwelling - permit
1374650020020,1507427,C,2016-08-31,10,New Dwelling - permit
1374650020021,1517836,C,2016-12-02,10,New Dwelling - permit
1374650020022,1517837,C,2016-12-02,10,New Dwelling - permit
1374650020023,1517832,C,2016-12-02,10,New Dwelling - permit
1374650020024,1517839,C,2016-12-02,10,New Dwelling - permit
1374650020025,1518184,C,2016-12-12,10,New Dwelling - permit
1374650020026,1511410,C,2016-10-12,10,New Dwelling - permit
1374650020027,1517840,C,2016-12-02,10,New Dwelling - permit
1374650020028,1517831,C,2016-12-02,10,New Dwelling - permit
1374650020029,1517833,C,2016-12-02,10,New Dwelling - permit
1374650020030,1,C,1899-12-30,09,New Dwelling - no permit
1374650020031,1,C,2018-03-06,09,New Dwelling - no permit
1374650020031,1535215,C,2017-04-17,10,New Dwelling - permit
1374650020032,1,C,1899-12-30,09,New Dwelling - no permit
1374650020033,1,C,2016-03-25,10,New Dwelling - permit
1374650020034,1,C,2016-03-25,10,New Dwelling - permit
1374650020035,1518185,C,2016-12-12,10,New Dwelling - permit
1374650020036,1,C,1899-12-30,09,New Dwelling - no permit
1374650020037,1,C,2016-06-01,10,New Dwelling - permit
1374650020038,1,C,2016-05-10,10,New Dwelling - permit
1374650020039,1518186,C,2016-12-12,10,New Dwelling - permit
1374650020040,1514673,C,2016-11-08,10,New Dwelling - permit
1374650020041,1,C,2016-06-01,10,New Dwelling - permit
1374650020042,1,C,2016-06-01,10,New Dwelling - permit
1374650020043,1,C,2016-06-01,10,New Dwelling - permit
1374650020044,1,C,2016-06-01,10,New Dwelling - permit
1374650020045,1511411,C,2016-10-12,10,New Dwelling - permit
1374650020046,1517834,C,2016-12-02,10,New Dwelling - permit
1374650020047,1,C,1899-12-30,09,New Dwelling - no permit
1374650020048,1,C,1899-12-30,09,New Dwelling - no permit
1374650020049,1507416,C,2016-08-08,10,New Dwelling - permit
1374650020050,1507417,C,2016-08-08,10,New Dwelling - permit
1374650020051,1507418,C,2016-08-08,10,New Dwelling - permit
1374650020052,1507419,C,2016-08-08,10,New Dwelling - permit
1374650020053,1511412,C,2016-10-12,10,New Dwelling - permit
1374650020054,1511413,C,2016-10-12,10,New Dwelling - permit
1374660010001,1514955,C,2016-11-15,32,"Paving, Parking Lot, Slab"
1374660010001,1879005,C,2022-05-04,32,"Paving, Parking Lot, Slab"
1376030010001,1546311,C,2017-07-24,10,New Dwelling - permit
1376030010002,1,C,2017-11-01,10,New Dwelling - permit
1376030010003,1566366,C,2017-11-01,10,New Dwelling - permit
1376030010004,1655835,C,2018-04-01,10,New Dwelling - permit
1376030010005,1649720,C,2018-02-15,10,New Dwelling - permit
1376030010006,1649721,C,2018-02-27,10,New Dwelling - permit
1376030020001,1549558,C,2017-08-14,10,New Dwelling - permit
1376030020002,1566368,C,2017-11-01,10,New Dwelling - permit
1376030020003,1651373,C,2018-03-13,10,New Dwelling - permit
1376030020004,1546312,C,2017-07-24,10,New Dwelling - permit
1376030020005,1546313,C,2017-07-24,10,New Dwelling - permit
1376030020006,1655836,C,2018-04-26,10,New Dwelling - permit
1376030020007,1651374,C,2018-03-19,10,New Dwelling - permit
1376030020008,1655837,C,2018-04-17,10,New Dwelling - permit
1376030020009,1546314,C,2017-07-24,10,New Dwelling - permit
1376030020010,1539134,C,2017-05-04,10,New Dwelling - permit
1376030020011,1539135,C,2017-05-12,10,New Dwelling - permit
1376030020012,1561609,C,2017-10-26,10,New Dwelling - permit
1376030020013,1546315,C,2017-07-26,10,New Dwelling - permit
1376030020014,1655838,C,2018-04-10,10,New Dwelling - permit
1376030020015,1539136,C,2017-05-24,10,New Dwelling - permit
1376030020016,1535230,C,2017-04-21,10,New Dwelling - permit
1376030020017,1535231,C,2017-04-21,10,New Dwelling - permit
1376030020018,1549559,C,2017-08-08,10,New Dwelling - permit
1376030020019,1649722,C,2018-02-09,10,New Dwelling - permit
1376030030001,1528142,C,2017-02-22,10,New Dwelling - permit
1376030030002,1528143,C,2017-02-14,10,New Dwelling - permit
1376030030003,1531903,C,2017-03-20,10,New Dwelling - permit
1376030030004,1539137,C,2017-05-15,10,New Dwelling - permit
1376030030005,1,C,1899-12-30,09,New Dwelling - no permit
1376030030005,1561610,C,2017-10-11,10,New Dwelling - permit
1376030030006,1535232,C,2017-04-24,10,New Dwelling - permit
1376030030007,1539138,C,2017-05-24,10,New Dwelling - permit
1376030030008,1561611,C,2017-10-11,10,New Dwelling - permit
1376030030009,1531904,C,2017-03-27,10,New Dwelling - permit
1376030040001,1,C,2016-05-13,10,New Dwelling - permit
1376030040002,1,C,2016-05-13,10,New Dwelling - permit
1376030040003,1,C,2016-05-13,10,New Dwelling - permit
1376030040004,1,C,2016-05-13,10,New Dwelling - permit
1376030040005,1,C,2016-05-13,10,New Dwelling - permit
1376030040006,1,C,2016-05-13,10,New Dwelling - permit
1376030040006,1965021,C,2024-01-09,07,Extra Features (OB&Y)
1376030040007,1,C,2016-05-13,10,New Dwelling - permit
1376030040008,1,C,2016-05-13,10,New Dwelling - permit
1376030040009,1,C,2016-05-13,10,New Dwelling - permit
1376030040010,1,C,2016-05-13,10,New Dwelling - permit
1376030040011,1515034,C,2016-11-16,10,New Dwelling - permit
1376030040012,1566369,C,2017-11-13,10,New Dwelling - permit
1376030040013,1,C,2016-05-13,10,New Dwelling - permit
1376030040014,1,C,2016-05-13,10,New Dwelling - permit
1376030040014,1939749,C,2023-07-17,07,Extra Features (OB&Y)
1376030040015,1528144,C,2017-02-01,10,New Dwelling - permit
1376030040016,1514937,C,2016-11-15,10,New Dwelling - permit
1376030040017,1515087,C,2016-11-17,10,New Dwelling - permit
1376030040018,1508888,C,2016-09-29,10,New Dwelling - permit
1376030040019,1511980,C,2016-10-26,10,New Dwelling - permit
1376030040020,1,C,2016-08-05,10,New Dwelling - permit
1376030050001,1542113,C,2017-06-09,10,New Dwelling - permit
1376030050002,1566370,C,2017-11-01,10,New Dwelling - permit
1376030050003,1542114,C,2017-06-30,10,New Dwelling - permit
1376030050004,1549560,C,2017-08-16,10,New Dwelling - permit
1376030050005,1655839,C,2018-04-18,10,New Dwelling - permit
1376030050006,1651375,C,2018-03-19,10,New Dwelling - permit
1376030050007,1651376,C,2018-03-13,10,New Dwelling - permit
1376030050008,1535233,C,2017-04-21,10,New Dwelling - permit
1376030050009,1535234,C,2017-04-21,10,New Dwelling - permit
1376030050010,1535235,C,2017-04-21,10,New Dwelling - permit
1376030050011,1542115,C,2017-06-30,10,New Dwelling - permit
1376030050012,1655840,C,2018-04-10,10,New Dwelling - permit
1376030050013,1651377,C,2018-03-19,10,New Dwelling - permit
1376030050014,1649723,C,2018-02-09,10,New Dwelling - permit
1376030050015,1555715,C,2017-09-05,10,New Dwelling - permit
1376030050016,1528145,C,2017-02-14,10,New Dwelling - permit
1376030050017,1539139,C,2017-05-24,10,New Dwelling - permit
1376030050018,1539140,C,2017-05-12,10,New Dwelling - permit
1376030050019,1531905,C,2017-03-07,10,New Dwelling - permit
1376030050020,1531906,C,2017-03-27,10,New Dwelling - permit
1376030050021,1531907,C,2017-03-02,10,New Dwelling - permit
1376030050022,1542116,C,2017-06-30,10,New Dwelling - permit
1376030050023,1528146,C,2017-02-22,10,New Dwelling - permit
1376030050024,1528147,C,2017-02-22,10,New Dwelling - permit
1376030050025,1528148,C,2017-02-06,10,New Dwelling - permit
1376030050026,1561612,C,2017-10-11,10,New Dwelling - permit
1376030050027,1635869,C,2017-12-18,10,New Dwelling - permit
1376030050028,1531908,C,2017-03-07,10,New Dwelling - permit
1376030060001,1665256,C,2018-05-21,10,New Dwelling - permit
1376030060002,1672916,C,2018-07-17,10,New Dwelling - permit
1376030060003,1665257,C,2018-05-21,10,New Dwelling - permit
1376030060004,1665258,C,2018-05-01,10,New Dwelling - permit
1376030060005,1703707,C,2019-01-24,10,New Dwelling - permit
1376030060006,1,C,2016-05-13,10,New Dwelling - permit
1376030060007,1,C,2016-05-13,10,New Dwelling - permit
1376030060008,1703708,C,2019-01-24,10,New Dwelling - permit
1376030060009,1542117,C,2017-06-30,10,New Dwelling - permit
1376030060010,1646027,C,2018-01-03,10,New Dwelling - permit
1376030070001,1511975,C,2016-10-26,10,New Dwelling - permit
1376030070002,1511977,C,2016-10-26,10,New Dwelling - permit
1376030070003,1511979,C,2016-10-26,10,New Dwelling - permit
1376030070004,1511987,C,2016-10-26,10,New Dwelling - permit
1376030070005,1518807,C,2016-12-21,10,New Dwelling - permit
1376030070006,1561613,C,2017-10-11,10,New Dwelling - permit
1376030070007,1511976,C,2016-10-26,10,New Dwelling - permit
1376030070008,1511978,C,2016-10-26,10,New Dwelling - permit
1376030070009,1528149,C,2017-02-14,10,New Dwelling - permit
1376030070010,1531909,C,2017-03-23,10,New Dwelling - permit
1376030070011,1539141,C,2017-05-16,10,New Dwelling - permit
1376030070012,1528150,C,2017-02-21,10,New Dwelling - permit
1376030070013,1524782,C,2017-01-11,10,New Dwelling - permit
1376030070014,1511986,C,2016-10-26,10,New Dwelling - permit
1376030070014,1831477,C,2021-06-28,11,Additions or Remodeling
1376030070015,1524783,C,2017-01-27,10,New Dwelling - permit
1376030070016,1528151,C,2017-02-09,10,New Dwelling - permit
1376030070017,1524784,C,2017-01-27,10,New Dwelling - permit
1376030070018,1528152,C,2017-02-22,10,New Dwelling - permit
1376030070019,1517784,C,2016-12-01,10,New Dwelling - permit
1376030070020,1528153,C,2017-02-14,10,New Dwelling - permit
1376030070021,1528154,C,2017-02-08,10,New Dwelling - permit
1376030070022,1514970,C,2016-11-15,07,Extra Features (OB&Y)
1376030070022,1514971,C,2016-05-13,10,New Dwelling - permit
1376030070023,1635870,C,2017-12-18,10,New Dwelling - permit
1376030070024,1511988,C,2016-10-26,10,New Dwelling - permit
1376030070025,1511981,C,2016-10-26,10,New Dwelling - permit
1376030070026,1539142,C,2017-05-16,10,New Dwelling - permit
1376030070027,1,C,2016-08-18,10,New Dwelling - permit
1376030070028,1524785,C,2017-01-11,10,New Dwelling - permit
1376130010001,1,C,2019-01-01,10,New Dwelling - permit
1376130010001,1539905,C,2017-03-02,10,New Dwelling - permit
1376130010002,1515382,C,2016-11-23,10,New Dwelling - permit
1376130010003,1539543,C,2017-02-10,10,New Dwelling - permit
1376130010003,1778097,C,2020-06-04,11,Additions or Remodeling
1376130010004,1520802,C,2016-12-15,10,New Dwelling - permit
1376130010005,1539545,C,2017-02-23,10,New Dwelling - permit
1376130010006,1519013,C,2016-12-28,10,New Dwelling - permit
1376130010007,1515381,C,2016-11-23,10,New Dwelling - permit
1376130010008,1539166,C,2017-05-18,10,New Dwelling - permit
1376130010009,1672925,C,2018-07-06,10,New Dwelling - permit
1376130010010,1539544,C,2017-02-23,10,New Dwelling - permit
1376130010011,1,C,2018-02-26,10,New Dwelling - permit
1376130010012,1636165,C,2017-12-13,10,New Dwelling - permit
1376130010013,1655848,C,2018-04-03,10,New Dwelling - permit
1376130010014,1539542,C,2017-02-09,10,New Dwelling - permit
1376130010014,1672926,C,2018-07-06,10,New Dwelling - permit
1376130010015,1636166,C,2017-12-12,10,New Dwelling - permit
1376130010016,1649739,C,2018-02-28,10,New Dwelling - permit
1376130010017,1676120,C,2018-01-09,10,New Dwelling - permit
1376130010018,1676121,C,2018-01-09,10,New Dwelling - permit
1376130010019,1672927,C,2018-07-11,10,New Dwelling - permit
1376130010020,1,C,2018-04-17,09,New Dwelling - no permit
1376130010021,1636167,C,2017-12-29,10,New Dwelling - permit
1376130010022,1665274,C,2018-05-25,10,New Dwelling - permit
1376710010001,1556258,C,2017-09-01,10,New Dwelling - permit
1376710010002,1539901,C,2017-02-10,10,New Dwelling - permit
1376710010003,1515380,C,2016-11-23,10,New Dwelling - permit
1376710010004,1548416,C,2017-07-21,10,New Dwelling - permit
1376710010005,1,C,2016-11-30,10,New Dwelling - permit
1376710010006,1544990,C,2017-06-28,10,New Dwelling - permit
1376710010007,1546347,C,2017-07-12,10,New Dwelling - permit
1376710010008,1524812,C,2017-01-04,10,New Dwelling - permit
1376710010009,1546348,C,2017-07-07,10,New Dwelling - permit
1376710010010,1546349,C,2017-07-07,10,New Dwelling - permit
1376710010011,1555730,C,2017-09-01,10,New Dwelling - permit
1376710010012,1544991,C,2017-06-08,10,New Dwelling - permit
1376710010013,1636180,C,2017-12-04,10,New Dwelling - permit
1376710010014,1655853,C,2018-04-16,10,New Dwelling - permit
1376710010015,1672931,C,2018-07-24,10,New Dwelling - permit
1376710010016,1566397,C,2017-11-03,10,New Dwelling - permit
1376710010017,1668535,C,2018-06-08,10,New Dwelling - permit
1376710010018,1556259,C,2017-09-29,10,New Dwelling - permit
1376710010019,1672932,C,2018-07-24,10,New Dwelling - permit
1376710010020,1672933,C,2018-07-24,10,New Dwelling - permit
1376710010021,1555731,C,2017-09-29,10,New Dwelling - permit
1376710010022,1672934,C,2018-07-06,10,New Dwelling - permit
1376710010023,1539172,C,2017-05-08,10,New Dwelling - permit
1376710010024,1539994,C,2017-05-01,10,New Dwelling - permit
1376710010025,1539993,C,2017-05-30,10,New Dwelling - permit
1376710010026,1539995,C,2017-05-01,10,New Dwelling - permit
1376710010027,1539996,C,2017-05-01,10,New Dwelling - permit
1376710020001,1636177,C,2017-12-29,10,New Dwelling - permit
1376710020002,1678532,C,2018-08-03,10,New Dwelling - permit
1376710020003,1555732,C,2017-09-28,10,New Dwelling - permit
1376710020004,1649741,C,2018-02-21,10,New Dwelling - permit
1376710020005,1672935,C,2018-07-24,10,New Dwelling - permit
1376710020006,1678533,C,2018-08-03,10,New Dwelling - permit
1376710020007,1646045,C,2018-01-29,10,New Dwelling - permit
1376710020008,1561646,C,2017-10-10,10,New Dwelling - permit
1376710020009,1703739,C,2019-02-14,10,New Dwelling - permit
1376710020010,1636178,C,2017-12-29,10,New Dwelling - permit
1376710020011,1703740,C,2019-02-14,10,New Dwelling - permit
1376710020012,1655854,C,2018-04-16,10,New Dwelling - permit
1376710020013,1703741,C,2019-02-14,10,New Dwelling - permit
1376710020014,1636179,C,2017-12-27,10,New Dwelling - permit
1376710020015,1655855,C,2018-04-06,10,New Dwelling - permit
1376710020016,1665279,C,2018-05-30,10,New Dwelling - permit
1376710020016,1665280,C,2018-04-16,10,New Dwelling - permit
1376710020017,1649742,C,2018-02-27,10,New Dwelling - permit
1376710020018,1651393,C,2018-03-15,10,New Dwelling - permit
1376710020019,1672936,C,2018-07-24,10,New Dwelling - permit
1376710020020,1672937,C,2018-07-24,10,New Dwelling - permit
1376710020021,1646046,C,2018-01-29,10,New Dwelling - permit
1376710020022,1665280,C,2018-05-30,10,New Dwelling - permit
1376710020023,1672938,C,2018-07-24,10,New Dwelling - permit
